Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Daytime,Time_Difference_Minutes,Order_Hour,Order_Minute,Picked_Hour,Picked_Minute
32,4.6,11.001852,76.976268,11.131852,77.106268,Fog,Jam,0,Meal,motorcycle,2,No,Metropolitian,44,night,5,21,35,21,40
28,4.7,17.411028,78.329645,17.481028,78.399645,Windy,Low,2,Snack,scooter,0,No,Urban,17,night,5,22,30,22,35
26,4.9,17.430448,78.418213,17.520448,78.508213,Sandstorms,Medium,2,Buffet,scooter,1,No,Metropolitian,26,evening,5,17,50,17,55
25,4.8,17.433809,78.386744,17.493809,78.446744,Sunny,Low,2,Snack,scooter,0,No,Urban,16,night,15,22,20,22,35
33,4.9,19.176269,72.836721,19.286269,72.946721,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,44,evening,15,18,10,18,25
27,4.6,13.081878,80.248519,13.121878,80.288519,Fog,High,1,Snack,motorcycle,1,No,Metropolitian,27,afternoon,5,14,10,14,15
34,4.8,26.482419,80.320939,26.492419,80.330939,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,29,morning,5,9,45,9,50
27,4.6,17.410371,78.437225,17.440371,78.467225,Sunny,Medium,2,Snack,electric_scooter,1,No,Urban,13,evening,10,18,10,18,20
29,4.8,22.310237,73.158921,22.350237,73.198921,Sunny,High,1,Drinks,motorcycle,1,No,Metropolitian,18,afternoon,5,13,50,13,55
26,4.5,15.498603,73.826911,15.558603,73.886911,Fog,Medium,0,Buffet,motorcycle,1,No,Urban,29,evening,10,17,40,17,50
29,4.5,21.175975,72.795503,21.225975,72.845503,Cloudy,Low,1,Drinks,motorcycle,0,No,Urban,15,night,10,22,10,22,20
35,4.8,17.450851,78.379347,17.540851,78.469347,Fog,Medium,0,Meal,motorcycle,3,No,Metropolitian,48,evening,10,17,25,17,35
32,4.3,23.232357,77.429989,23.272357,77.469989,Sandstorms,High,2,Drinks,scooter,1,No,Metropolitian,32,afternoon,10,13,15,13,25
31,4.8,21.157729,72.768726,21.217729,72.828726,Windy,Jam,2,Buffet,scooter,0,No,Metropolitian,29,night,15,21,35,21,50
29,4.9,26.910262,75.783013,27.000262,75.873013,Sunny,Jam,1,Buffet,scooter,0,No,Urban,12,night,5,21,50,21,55
29,4.7,13.049645,80.242268,13.099645,80.292268,Sunny,Medium,1,Drinks,scooter,1,No,Urban,14,evening,10,18,45,18,55
37,4.5,21.149834,72.778666,21.159834,72.788666,Windy,Low,2,Meal,scooter,1,No,Urban,20,morning,15,9,40,9,55
33,4.0,17.483216,78.552111,17.553216,78.622111,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,43,night,15,22,40,22,55
22,4.5,17.450851,78.379347,17.510851,78.439347,Windy,Medium,2,Snack,motorcycle,1,No,Urban,27,evening,15,17,25,17,40
30,5.0,21.173343,72.792731,21.203343,72.822731,Fog,Medium,0,Drinks,motorcycle,0,No,Metropolitian,26,evening,10,17,20,17,30
32,4.1,21.160522,72.771477,21.230522,72.841477,Cloudy,Medium,2,Meal,electric_scooter,1,No,Metropolitian,32,evening,5,18,40,18,45
38,4.2,18.520016,73.830547,18.650016,73.960547,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,47,evening,10,17,25,17,35
26,5.0,12.326356,76.619103,12.436356,76.729103,Cloudy,Jam,2,Snack,electric_scooter,0,No,Metropolitian,39,evening,5,20,50,20,55
31,3.7,17.426228,78.407495,17.556228,78.537495,Cloudy,Low,1,Drinks,motorcycle,0,No,Metropolitian,37,night,10,22,55,23,5
27,4.8,18.536718,73.830327,18.626718,73.920327,Cloudy,Medium,0,Meal,motorcycle,1,No,Urban,41,evening,5,18,15,18,20
34,4.8,21.186608,72.794136,21.246608,72.854136,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,21,night,10,23,35,23,45
34,4.6,19.866969,75.318894,19.916969,75.368894,Sandstorms,Medium,1,Meal,scooter,1,No,Metropolitian,31,evening,15,17,10,17,25
21,4.7,19.055831,72.833984,19.075831,72.853984,Stormy,High,1,Drinks,motorcycle,0,No,Metropolitian,14,morning,10,11,30,11,40
25,4.9,13.022394,80.242439,13.032394,80.252439,Sunny,Low,2,Snack,scooter,0,No,Metropolitian,21,morning,10,10,20,10,30
27,4.8,21.173343,72.792731,21.243343,72.862731,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,46,evening,5,19,30,19,35
37,4.8,18.539299,73.897902,18.629299,73.987902,Sunny,Medium,0,Drinks,motorcycle,0,No,Metropolitian,33,evening,5,18,25,18,30
35,4.7,11.022298,76.998349,11.072298,77.048349,Windy,Jam,1,Meal,scooter,1,No,Metropolitian,31,night,10,21,55,22,5
34,4.8,19.120083,72.907385,19.200083,72.987385,Windy,Medium,1,Meal,scooter,0,No,Metropolitian,22,evening,10,18,35,18,45
37,4.9,12.970221,77.645396,13.040221,77.715396,Windy,Low,2,Meal,scooter,1,No,Metropolitian,15,night,10,22,10,22,20
30,4.2,22.551084,88.354127,22.581084,88.384127,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,34,evening,15,17,30,17,45
32,4.7,25.450329,81.834279,25.490329,81.874279,Cloudy,High,2,Drinks,scooter,0,No,Metropolitian,37,afternoon,5,14,25,14,30
22,4.1,17.431668,78.408321,17.561668,78.538321,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,33,evening,5,17,25,17,30
25,4.6,23.359194,85.325447,23.439194,85.405447,Windy,Jam,0,Meal,motorcycle,0,No,Metropolitian,25,evening,5,19,30,19,35
34,4.4,30.899584,75.809346,31.039584,75.949346,Cloudy,Jam,1,Buffet,motorcycle,1,No,Urban,42,night,15,21,15,21,30
37,4.2,23.355164,85.324097,23.465164,85.434097,Fog,Medium,2,Drinks,scooter,2,No,Metropolitian,41,evening,15,18,40,18,55
23,4.5,23.353783,85.326967,23.433783,85.406967,Sandstorms,Low,1,Snack,motorcycle,1,No,Metropolitian,17,night,15,23,30,23,45
27,4.7,22.761226,75.887522,22.831226,75.957521,Sunny,Jam,2,Meal,motorcycle,0,No,Metropolitian,12,night,5,21,30,21,35
28,4.9,17.424114,78.347554,17.554114,78.477554,Stormy,Jam,1,Meal,motorcycle,0,No,Metropolitian,20,evening,5,19,50,19,55
23,4.9,19.103249,72.846749,19.113249,72.856749,Sunny,Low,2,Drinks,scooter,1,No,Metropolitian,15,morning,15,10,55,11,10
37,4.9,21.170096,72.789122,21.250096,72.869122,Sunny,Jam,2,Buffet,motorcycle,1,No,Metropolitian,21,night,15,21,15,21,30
39,3.9,18.530963,73.828972,18.660963,73.958972,Fog,Low,1,Drinks,scooter,2,No,Metropolitian,38,night,5,23,20,23,25
36,3.6,26.849596,75.800512,26.939596,75.890512,Windy,Medium,2,Drinks,scooter,1,No,Metropolitian,34,evening,10,17,45,17,55
22,4.6,12.321214,76.621094,12.341214,76.641094,Windy,High,2,Snack,electric_scooter,1,No,Metropolitian,17,morning,15,11,25,11,40
27,3.4,11.000762,76.981876,11.130762,77.111876,Sunny,Low,1,Drinks,scooter,1,Yes,Metropolitian,43,night,5,23,45,23,50
25,4.7,22.307898,73.167788,22.367898,73.227788,Sandstorms,Jam,2,Meal,scooter,1,No,Urban,21,evening,10,20,30,20,40
32,4.8,18.569156,73.774723,18.599156,73.804723,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,28,night,15,23,35,23,50
37,4.7,25.457116,81.859682,25.487116,81.889682,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,25,night,15,21,40,21,55
39,4.0,12.321214,76.621094,12.391214,76.691094,Stormy,Medium,0,Snack,motorcycle,2,No,Metropolitian,38,evening,5,17,40,17,45
35,4.5,17.451976,78.385883,17.491976,78.425883,Sandstorms,Medium,0,Drinks,motorcycle,0,No,Metropolitian,25,afternoon,10,15,20,15,30
35,4.9,17.440827,78.393391,17.490827,78.443391,Windy,Medium,1,Meal,scooter,1,No,Metropolitian,32,evening,15,17,55,18,10
33,4.8,17.410371,78.437225,17.490371,78.517225,Stormy,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,27,evening,15,18,15,18,30
29,4.9,21.157729,72.768726,21.237729,72.848726,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,20,evening,5,18,35,18,40
32,4.4,27.195928,77.998092,27.255928,78.058092,Stormy,Medium,0,Meal,motorcycle,0,No,Metropolitian,32,evening,5,18,30,18,35
37,4.8,13.027018,80.254791,13.087018,80.314791,Windy,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,25,night,15,21,55,22,10
27,4.6,22.307898,73.167788,22.357898,73.217788,Sunny,Jam,1,Meal,motorcycle,0,No,Urban,12,evening,15,20,20,20,35
36,5.0,26.911927,75.797282,26.951927,75.837282,Stormy,High,2,Meal,scooter,1,No,Urban,25,afternoon,10,14,30,14,40
38,4.6,26.910262,75.783013,26.960262,75.833013,Stormy,Medium,2,Buffet,scooter,0,No,Metropolitian,26,evening,5,17,50,17,55
22,4.9,18.563934,73.915367,18.573935,73.925367,Sunny,Low,1,Meal,motorcycle,1,No,Metropolitian,23,morning,15,8,30,8,45
39,4.6,17.433809,78.386744,17.563809,78.516744,Sunny,Medium,1,Meal,motorcycle,0,No,Metropolitian,17,evening,10,18,35,18,45
28,4.9,22.310329,73.169083,22.400329,73.259083,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,22,night,15,22,30,22,45
20,4.9,19.207222,72.972281,19.257222,73.022281,Stormy,Low,2,Buffet,electric_scooter,0,No,Metropolitian,12,night,5,23,15,23,20
36,4.5,23.264015,77.408236,23.344015,77.488236,Cloudy,Jam,0,Meal,motorcycle,1,No,Metropolitian,44,evening,15,20,20,20,35
37,4.8,19.120083,72.907385,19.170083,72.957385,Sunny,Medium,1,Drinks,scooter,1,No,Metropolitian,21,evening,10,17,10,17,20
24,4.4,17.438263,78.397865,17.448263,78.407865,Sunny,High,0,Meal,motorcycle,1,No,Metropolitian,45,morning,15,11,40,11,55
25,4.0,26.910262,75.783013,26.920262,75.793013,Sandstorms,Low,0,Drinks,motorcycle,1,No,Urban,19,morning,15,10,15,10,30
34,4.8,22.695207,75.866059,22.785207,75.956059,Windy,Medium,2,Meal,electric_scooter,0,No,Metropolitian,27,evening,15,17,55,18,10
31,5.0,17.451976,78.385883,17.511976,78.445883,Stormy,Low,1,Snack,motorcycle,0,No,Metropolitian,24,night,10,23,15,23,25
32,4.2,15.544419,73.755736,15.594419,73.805736,Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,35,evening,5,18,15,18,20
21,5.0,23.214294,77.435361,23.254294,77.475361,Windy,High,0,Drinks,motorcycle,0,No,Urban,24,afternoon,10,12,30,12,40
20,4.5,13.005801,80.250744,13.095801,80.340744,Sandstorms,Jam,1,Snack,motorcycle,1,No,Metropolitian,28,evening,10,20,40,20,50
22,4.8,11.016298,76.972076,11.106298,77.062076,Cloudy,Medium,1,Buffet,scooter,1,No,Urban,27,evening,10,18,10,18,20
36,4.7,18.546258,73.904337,18.576258,73.934337,Windy,Medium,1,Meal,scooter,1,No,Metropolitian,27,evening,10,18,45,18,55
21,4.5,17.424114,78.347554,17.454114,78.377554,Windy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,29,night,10,21,35,21,45
26,3.9,18.563934,73.915367,18.603935,73.955367,Sunny,High,0,Snack,motorcycle,2,No,Metropolitian,47,afternoon,5,12,40,12,45
20,4.9,21.183434,72.814492,21.233434,72.864492,Stormy,Medium,1,Drinks,scooter,0,No,Metropolitian,22,evening,5,18,45,18,50
33,4.7,11.024839,77.007003,11.074839,77.057003,Cloudy,Low,2,Drinks,scooter,1,No,Metropolitian,17,night,10,22,10,22,20
32,4.8,30.332735,78.054222,30.342735,78.064222,Windy,Low,1,Buffet,scooter,1,No,Metropolitian,29,morning,15,8,50,9,5
33,4.8,17.450851,78.379347,17.500851,78.429347,Windy,Medium,1,Drinks,motorcycle,0,No,Metropolitian,27,evening,10,17,25,17,35
35,4.9,22.760072,75.892574,22.840072,75.972574,Fog,Jam,1,Drinks,motorcycle,1,No,Metropolitian,46,evening,10,20,30,20,40
33,4.9,22.744648,75.894377,22.834648,75.984377,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,22,night,5,23,15,23,20
22,4.7,23.351489,85.324253,23.421489,85.394253,Cloudy,Jam,1,Buffet,scooter,1,No,Metropolitian,31,evening,15,19,10,19,25
29,5.0,12.970221,77.645396,13.080221,77.755396,Sandstorms,Jam,2,Drinks,motorcycle,0,No,Metropolitian,15,night,5,21,10,21,15
22,4.8,23.355164,85.324097,23.415164,85.384097,Sandstorms,Jam,1,Meal,motorcycle,1,No,Metropolitian,22,evening,5,20,25,20,30
21,4.7,12.978453,77.643685,13.068453,77.733685,Stormy,Medium,1,Meal,motorcycle,0,No,Metropolitian,25,evening,5,18,20,18,25
26,4.7,27.163303,78.057044,27.223303,78.117044,Fog,Low,1,Meal,scooter,0,No,Metropolitian,10,night,5,22,10,22,15
27,4.8,26.956431,75.776649,26.996431,75.816649,Sandstorms,High,0,Meal,motorcycle,0,No,Metropolitian,16,afternoon,15,14,35,14,50
37,4.2,22.651847,75.881991,22.671847,75.901991,Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,22,morning,10,10,20,10,30
35,4.7,19.091458,72.827808,19.111458,72.847808,Stormy,High,1,Buffet,motorcycle,1,No,Metropolitian,30,morning,15,11,15,11,30
34,4.9,12.975996,80.221898,13.005996,80.251898,Stormy,Low,1,Buffet,motorcycle,1,No,Metropolitian,22,night,15,23,15,23,30
34,4.5,26.905287,75.794592,27.045287,75.934592,Windy,Low,1,Drinks,motorcycle,1,No,Metropolitian,17,night,5,22,40,22,45
35,4.6,22.310329,73.169083,22.400329,73.259083,Sunny,Low,2,Buffet,motorcycle,1,No,Metropolitian,17,night,15,22,40,22,55
38,4.6,26.766536,75.837333,26.846536,75.917333,Stormy,Medium,1,Snack,motorcycle,0,No,Metropolitian,29,evening,15,18,25,18,40
32,4.5,12.323978,76.627961,12.353978,76.657961,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,27,night,10,23,40,23,50
39,4.1,13.022394,80.242439,13.052394,80.272439,Sandstorms,Medium,2,Drinks,scooter,1,No,Metropolitian,33,evening,5,18,45,18,50
28,4.9,22.310526,73.170937,22.350526,73.210937,Windy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,24,afternoon,5,16,15,16,20
39,4.4,21.186608,72.794136,21.266608,72.874136,Sunny,Jam,0,Drinks,motorcycle,0,No,Urban,39,night,10,21,55,22,5
25,5.0,19.207222,72.972281,19.257222,73.022281,Fog,Jam,0,Buffet,motorcycle,0,No,Metropolitian,25,evening,15,19,20,19,35
38,4.8,15.506205,73.766668,15.576205,73.836668,Sunny,Medium,2,Meal,scooter,0,No,Urban,28,evening,15,17,25,17,40
34,4.6,22.725748,75.898497,22.775748,75.948497,Fog,Medium,2,Snack,electric_scooter,0,No,Metropolitian,15,evening,10,17,20,17,30
27,4.6,19.055831,72.833984,19.105831,72.883984,Sandstorms,Low,1,Meal,motorcycle,1,No,Metropolitian,16,night,5,23,40,23,45
34,4.7,12.906229,77.596791,12.986229,77.676791,Windy,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,25,night,15,21,55,22,10
20,3.5,22.310329,73.169083,22.440329,73.299083,Sunny,Low,1,Meal,scooter,1,No,Metropolitian,32,night,5,22,30,22,35
36,4.9,26.479108,80.315042,26.519108,80.355042,Windy,Medium,0,Drinks,motorcycle,1,No,Urban,37,afternoon,15,15,25,15,40
38,4.5,21.149669,72.772629,21.279669,72.902629,Sunny,Medium,2,Snack,scooter,1,No,Urban,22,evening,10,17,25,17,35
24,5.0,22.307898,73.167788,22.397898,73.257788,Stormy,Jam,1,Meal,scooter,0,No,Urban,19,evening,10,19,45,19,55
38,4.8,12.978453,77.643685,12.998453,77.663685,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,28,morning,10,8,20,8,30
29,4.7,18.592718,73.773572,18.682718,73.863572,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,15,evening,10,18,35,18,45
35,4.1,17.431668,78.408321,17.471668,78.448321,Cloudy,High,1,Drinks,scooter,1,No,Metropolitian,39,afternoon,10,14,15,14,25
31,4.9,17.458998,78.500366,17.508998,78.550366,Cloudy,Medium,0,Drinks,motorcycle,1,No,Urban,27,evening,5,17,50,17,55
33,4.9,18.546947,73.900626,18.596947,73.950626,Fog,Jam,0,Drinks,motorcycle,1,No,Urban,25,night,5,21,40,21,45
23,4.9,23.266261,77.379605,23.276261,77.389605,Cloudy,Low,2,Meal,scooter,1,No,Metropolitian,19,morning,10,8,35,8,45
24,4.8,19.065838,72.832658,19.075838,72.842658,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,16,morning,10,9,15,9,25
37,4.4,12.337928,76.617889,12.407928,76.687889,Fog,Jam,1,Drinks,scooter,2,No,Metropolitian,44,evening,15,19,40,19,55
34,4.3,12.933284,77.615428,12.943284,77.625428,Windy,Low,0,Buffet,motorcycle,1,No,Urban,32,morning,5,9,40,9,45
28,4.7,13.026286,80.275235,13.136286,80.385235,Fog,Medium,2,Drinks,motorcycle,1,No,Urban,29,evening,15,17,35,17,50
35,5.0,18.563934,73.915367,18.633934,73.985367,Cloudy,Jam,1,Meal,scooter,1,No,Metropolitian,39,evening,10,20,15,20,25
23,4.9,17.424114,78.347554,17.454114,78.377554,Stormy,Low,2,Drinks,motorcycle,1,No,Urban,18,night,15,22,40,22,55
38,4.7,22.751857,75.866699,22.781857,75.896699,Sunny,Medium,2,Buffet,electric_scooter,0,No,Metropolitian,23,evening,5,17,25,17,30
37,4.7,11.022477,76.995667,11.082477,77.055667,Cloudy,Jam,0,Meal,motorcycle,1,No,Metropolitian,29,evening,5,20,35,20,40
27,4.7,13.086438,80.220672,13.106438,80.240672,Windy,Low,2,Meal,motorcycle,1,No,Urban,13,morning,10,8,10,8,20
35,4.7,18.994049,72.825203,19.044049,72.875203,Windy,Jam,0,Meal,motorcycle,2,No,Metropolitian,40,evening,5,19,50,19,55
36,4.6,30.885915,75.788259,31.015915,75.918259,Sandstorms,Jam,1,Meal,scooter,1,No,Metropolitian,29,evening,15,19,40,19,55
34,4.4,18.520016,73.830547,18.580016,73.890547,Sandstorms,Medium,1,Snack,motorcycle,1,No,Metropolitian,32,evening,10,18,30,18,40
22,4.7,11.021278,76.995017,11.061278,77.035017,Sunny,Medium,2,Meal,motorcycle,0,No,Urban,14,afternoon,5,15,45,15,50
27,4.9,12.337928,76.617889,12.397928,76.677889,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,26,evening,5,17,15,17,20
24,4.7,10.994136,76.963303,11.124136,77.093303,Windy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,29,evening,10,17,20,17,30
35,4.6,25.449659,81.839744,25.479659,81.869744,Sandstorms,Low,1,Meal,scooter,0,No,Metropolitian,21,night,15,23,25,23,40
37,4.8,19.103249,72.846749,19.143249,72.886749,Sunny,Medium,2,Drinks,scooter,0,No,Metropolitian,16,afternoon,15,16,20,16,35
29,4.7,17.428294,78.404423,17.458294,78.434423,Cloudy,Medium,0,Meal,motorcycle,0,No,Metropolitian,25,evening,10,18,25,18,35
26,5.0,22.725748,75.898497,22.785747,75.958497,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,29,night,5,21,35,21,40
20,4.5,11.001852,76.976268,11.111852,77.086268,Sunny,Medium,1,Meal,scooter,1,No,Metropolitian,16,evening,5,17,35,17,40
26,4.5,12.975996,80.221898,13.065996,80.311898,Windy,Jam,1,Meal,scooter,0,No,Urban,17,evening,5,19,30,19,35
27,4.9,17.410371,78.437225,17.480371,78.507225,Stormy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,30,evening,5,17,45,17,50
26,4.9,22.308096,73.167753,22.418096,73.277753,Sunny,Jam,0,Snack,motorcycle,1,No,Metropolitian,25,evening,15,19,20,19,35
38,5.0,19.876994,75.372353,19.906994,75.402353,Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,27,evening,10,20,20,20,30
28,5.0,17.450851,78.379347,17.510851,78.439347,Windy,Jam,2,Buffet,motorcycle,0,No,Metropolitian,17,night,15,21,40,21,55
29,4.9,19.875337,75.316722,19.895337,75.336722,Sunny,Low,2,Meal,scooter,1,No,Metropolitian,21,morning,10,9,40,9,50
27,4.8,23.351489,85.324253,23.371489,85.344253,Windy,Low,1,Snack,motorcycle,0,No,Metropolitian,12,morning,5,9,45,9,50
21,4.8,12.934179,77.615797,12.974179,77.655797,Sandstorms,Medium,2,Buffet,motorcycle,1,No,Metropolitian,23,afternoon,15,16,25,16,40
23,4.8,19.091458,72.827808,19.181458,72.917808,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,30,night,5,21,25,21,30
32,4.6,21.186438,72.794115,21.226438,72.834115,Fog,Medium,1,Meal,scooter,0,No,Metropolitian,17,afternoon,15,15,30,15,45
28,4.5,21.149569,72.772697,21.179569,72.802697,Windy,Jam,1,Drinks,scooter,0,No,Urban,13,evening,15,19,15,19,30
34,4.7,17.411028,78.329645,17.431028,78.349645,Cloudy,Low,2,Meal,electric_scooter,0,No,Metropolitian,15,morning,5,8,30,8,35
39,4.7,13.027018,80.254791,13.107018,80.334791,Sunny,Low,1,Drinks,scooter,1,No,Metropolitian,15,night,5,22,30,22,35
25,4.7,12.311072,76.654878,12.361072,76.704878,Stormy,Jam,1,Meal,motorcycle,0,No,Urban,10,night,5,21,30,21,35
31,4.6,18.593481,73.785901,18.643481,73.835901,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,25,night,5,21,10,21,15
21,5.0,26.910262,75.783013,27.050262,75.923013,Sandstorms,Medium,1,Drinks,motorcycle,1,No,Metropolitian,17,evening,15,18,15,18,30
25,4.9,23.353783,85.326967,23.383783,85.356967,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,25,evening,10,18,40,18,50
27,4.7,18.543626,73.905101,18.553626,73.915101,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,22,morning,15,10,20,10,35
22,4.7,30.893244,75.821817,30.933244,75.861817,Windy,High,0,Buffet,motorcycle,0,No,Urban,15,afternoon,5,13,45,13,50
34,4.9,12.323194,76.630583,12.393194,76.700583,Stormy,Medium,1,Drinks,scooter,1,No,Metropolitian,29,evening,15,17,15,17,30
37,4.2,22.728163,75.884212,22.788163,75.944212,Cloudy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,34,evening,5,20,25,20,30
23,4.8,23.232537,77.429845,23.262537,77.459845,Cloudy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,29,evening,15,19,20,19,35
37,5.0,26.474986,80.342796,26.544986,80.412796,Windy,Medium,0,Snack,motorcycle,1,No,Metropolitian,42,evening,10,17,55,18,5
29,4.7,21.157735,72.768778,21.247735,72.858778,Sandstorms,Low,2,Meal,scooter,1,No,Metropolitian,19,night,5,23,50,23,55
32,4.7,26.921411,75.793604,27.061411,75.933604,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,43,evening,15,17,20,17,35
20,4.5,17.410371,78.437225,17.420371,78.447225,Sandstorms,Low,2,Meal,scooter,1,No,Urban,11,morning,10,10,45,10,55
25,4.7,18.569156,73.774723,18.579156,73.784723,Windy,Low,1,Meal,scooter,0,No,Metropolitian,14,morning,15,9,40,9,55
26,4.8,22.311844,73.165081,22.381844,73.235081,Sunny,Jam,2,Buffet,scooter,1,No,Metropolitian,19,night,10,20,55,21,5
34,4.8,17.424114,78.347554,17.534114,78.457554,Windy,Low,1,Buffet,motorcycle,0,No,Metropolitian,16,night,15,22,20,22,35
37,4.9,17.440827,78.393391,17.470827,78.423391,Windy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,29,evening,5,19,50,19,55
20,5.0,26.482419,80.320939,26.552419,80.390939,Sunny,Low,1,Meal,scooter,1,No,Metropolitian,25,night,10,23,20,23,30
20,4.1,12.337928,76.617889,12.427928,76.707889,Fog,Medium,1,Buffet,scooter,1,No,Metropolitian,39,evening,5,17,35,17,40
28,4.6,12.972532,77.608179,13.022532,77.658179,Fog,Jam,2,Drinks,electric_scooter,1,No,Metropolitian,29,night,15,20,50,21,5
35,4.5,30.359722,78.067079,30.449722,78.157079,Sunny,Low,2,Drinks,electric_scooter,1,No,Urban,16,night,5,22,15,22,20
35,4.3,12.975996,80.221898,13.055996,80.301898,Cloudy,Jam,2,Buffet,scooter,1,No,Metropolitian,41,evening,15,19,20,19,35
31,4.1,26.891191,75.802083,27.031191,75.942083,Sandstorms,Jam,0,Buffet,motorcycle,1,Yes,Urban,51,night,10,21,15,21,25
29,4.3,23.416792,85.316842,23.426792,85.326842,Sandstorms,High,0,Buffet,motorcycle,1,No,Metropolitian,36,morning,10,11,15,11,25
31,5.0,18.563934,73.915367,18.573935,73.925367,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,27,morning,5,10,35,10,40
35,4.6,17.440827,78.393391,17.550827,78.503391,Windy,Medium,2,Meal,scooter,1,No,Metropolitian,26,evening,15,18,15,18,30
35,4.5,12.934365,77.616155,12.944365,77.626155,Fog,Low,1,Buffet,motorcycle,1,No,Metropolitian,19,morning,15,10,50,11,5
31,5.0,19.091458,72.827808,19.161458,72.897808,Cloudy,Jam,1,Meal,motorcycle,1,No,Metropolitian,42,night,15,21,40,21,55
29,4.6,25.443994,81.860187,25.573994,81.990187,Sandstorms,Low,1,Snack,motorcycle,0,No,Metropolitian,19,night,15,23,25,23,40
34,3.8,22.745536,75.893106,22.815536,75.963106,Sandstorms,Jam,1,Meal,motorcycle,1,No,Metropolitian,36,evening,15,20,20,20,35
21,4.8,12.323978,76.627961,12.393978,76.697961,Windy,Jam,2,Drinks,scooter,1,No,Metropolitian,17,evening,5,19,10,19,15
37,4.0,18.636215,73.751081,18.706215,73.821081,Cloudy,Jam,2,Buffet,scooter,2,Yes,Metropolitian,48,evening,5,20,35,20,40
24,5.0,11.000762,76.981876,11.060762,77.041876,Stormy,Jam,1,Meal,motorcycle,0,No,Urban,13,night,5,21,10,21,15
27,4.5,19.221315,72.862381,19.271315,72.912381,Sandstorms,Medium,0,Buffet,motorcycle,1,No,Urban,26,evening,10,18,15,18,25
23,4.8,26.911927,75.797282,26.931927,75.817282,Sunny,Low,2,Meal,motorcycle,1,No,Metropolitian,23,morning,5,10,25,10,30
