,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Time_Orderd_hour,Time_Orderd_minute,Time_Order_picked_hour,Time_Order_picked_minute,onground_dist,Time_of_day
5236,21.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,22,10,22,10,,Evening
5237,20.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,22,25,22,10,,Evening
5238,28.0,4.6,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,22,30,22,10,,Evening
5239,21.0,4.7,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,15,23,25,22,10,,Evening
5240,25.0,4.6,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,14,22,40,22,10,,Evening
5241,33.0,5.0,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,9,15,22,10,,Morning
5242,37.0,4.6,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,20,40,22,10,,Evening
5243,27.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,20,17,20,22,10,,Afternoon
5244,30.0,4.1,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,52,19,10,22,10,,Evening
5245,37.0,3.6,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,36,18,30,22,10,,Afternoon
5246,37.0,3.6,Stormy,Medium,1,Meal,motorcycle,1.0,No,Urban,34,18,15,22,10,,Afternoon
5247,26.0,4.7,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,23,30,22,10,,Evening
5248,31.0,4.4,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35,21,25,22,10,,Evening
5249,24.0,4.6,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,17,23,35,22,10,,Evening
5250,23.0,4.3,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,18,35,22,10,,Afternoon
5251,26.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,16,9,40,22,10,,Morning
5252,28.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,21,35,22,10,,Evening
5253,23.0,4.6,Sunny,Jam,2,Snack,scooter,0.0,No,Urban,17,21,20,22,10,,Evening
5254,24.0,4.7,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,19,21,20,22,10,,Evening
5255,34.0,5.0,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,25,10,30,22,10,,Morning
5256,24.0,4.5,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,15,21,20,22,10,,Evening
5257,29.0,4.8,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,19,20,10,22,10,,Evening
5258,38.0,4.6,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,8,30,22,10,,Morning
5259,27.0,4.6,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,23,19,40,22,10,,Evening
5260,34.0,4.5,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,17,45,22,10,,Afternoon
5261,27.0,4.6,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,34,19,40,22,10,,Evening
5262,37.0,4.6,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,25,23,40,22,10,,Evening
5263,33.0,4.3,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,23,10,22,10,,Evening
5264,32.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,22,30,22,10,,Evening
5265,31.0,4.9,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,22,50,22,10,,Evening
5266,39.0,4.7,Fog,Low,2,Snack,scooter,0.0,No,Urban,15,10,25,22,10,,Morning
5267,28.0,4.6,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,25,11,50,22,10,,Morning
5268,30.0,4.8,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,25,18,55,22,10,,Afternoon
5269,23.0,4.9,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,19,55,22,10,,Evening
5270,34.0,4.5,Sunny,Medium,1,Meal,motorcycle,1.0,No,Urban,16,17,40,22,10,,Afternoon
5271,31.0,4.5,Cloudy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,51,20,20,22,10,,Evening
5272,24.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,29,22,20,22,10,,Evening
5273,30.0,5.0,Stormy,Low,2,Meal,electric_scooter,1.0,No,Urban,24,8,35,22,10,,Morning
5274,34.0,4.7,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,15,8,30,22,10,,Morning
5275,26.0,4.6,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,13,20,30,22,10,,Evening
5276,21.0,5.0,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,35,18,40,22,10,,Afternoon
5277,28.0,4.7,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,16,8,10,22,10,,Morning
5278,37.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,18,20,22,10,,Afternoon
5279,27.0,4.8,Fog,High,1,Meal,motorcycle,1.0,No,Urban,26,13,45,22,10,,Afternoon
5280,31.0,4.5,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,23,19,55,22,10,,Evening
5281,38.0,4.8,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,22,23,50,22,10,,Evening
5282,35.0,3.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,43,19,25,22,10,,Evening
5283,28.0,4.1,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,18,8,35,22,10,,Morning
5284,37.0,5.0,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,43,21,25,22,10,,Evening
5285,33.0,4.0,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,54,21,30,22,10,,Evening
5286,28.0,4.8,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,18,17,25,22,10,,Afternoon
5287,24.0,4.8,Windy,Low,2,Meal,scooter,0.0,No,Urban,11,23,40,22,10,,Evening
5288,34.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,26,8,50,22,10,,Morning
5289,23.0,4.7,Stormy,Low,1,Drinks,scooter,1.0,No,Urban,19,9,30,22,10,,Morning
5290,31.0,4.7,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,15,8,10,22,10,,Morning
5291,26.0,5.0,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,28,23,35,22,10,,Evening
5292,39.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,25,15,55,22,10,,Afternoon
5293,37.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,39,22,20,22,10,,Evening
5294,30.0,4.5,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,9,20,22,10,,Morning
5295,24.0,4.7,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,17,30,22,10,,Afternoon
5296,20.0,4.7,Windy,Low,2,Snack,scooter,1.0,No,Urban,18,10,40,22,10,,Morning
5297,22.0,4.7,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,29,18,35,22,10,,Afternoon
5298,39.0,4.8,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,10,8,55,22,10,,Morning
5299,32.0,4.8,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,29,21,25,22,10,,Evening
5300,26.0,4.8,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,22,21,55,22,10,,Evening
5301,25.0,5.0,Cloudy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,21,11,50,22,10,,Morning
5302,38.0,4.9,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,22,16,50,22,10,,Afternoon
5303,33.0,4.2,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,15,35,22,10,,Afternoon
5304,23.0,4.7,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,19,40,22,10,,Evening
5305,26.0,4.9,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,20,15,35,22,10,,Afternoon
5306,25.0,4.1,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,31,18,35,22,10,,Afternoon
5307,22.0,4.8,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,21,8,55,22,10,,Morning
5308,33.0,4.7,Fog,Low,2,Meal,motorcycle,0.0,No,Urban,15,22,35,22,10,,Evening
5309,33.0,3.6,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Urban,34,18,40,22,10,,Afternoon
5310,24.0,5.0,Cloudy,High,2,Buffet,motorcycle,1.0,No,Urban,26,11,15,22,10,,Morning
5311,29.0,4.9,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,36,20,55,22,10,,Evening
5312,27.0,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,21,15,22,10,,Evening
5313,29.0,4.7,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,18,19,15,22,10,,Evening
5314,30.0,4.2,Fog,Medium,2,Meal,scooter,2.0,No,Metropolitian,35,18,30,22,10,,Afternoon
5315,36.0,4.5,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,19,30,22,10,,Evening
5316,25.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,20,50,22,10,,Evening
5317,29.0,5.0,Fog,Medium,0,Snack,motorcycle,1.0,No,Urban,32,18,15,22,10,,Afternoon
5318,33.0,4.9,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,32,17,10,22,10,,Afternoon
5319,35.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,36,21,30,22,10,,Evening
5320,38.0,3.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,21,25,22,10,,Evening
5321,22.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,10,20,22,10,,Morning
5322,34.0,4.8,Stormy,High,1,Snack,scooter,1.0,No,Metropolitian,27,11,35,22,10,,Morning
5323,39.0,4.7,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,26,23,35,22,10,,Evening
5324,33.0,4.9,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,31,13,45,22,10,,Afternoon
5325,24.0,4.5,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,23,22,50,22,10,,Evening
5326,25.0,4.7,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,19,17,55,22,10,,Afternoon
5327,31.0,4.0,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,41,21,15,22,10,,Evening
5328,31.0,4.7,Sunny,High,2,Drinks,scooter,1.0,No,Urban,15,11,30,22,10,,Morning
5329,35.0,4.1,Sandstorms,High,2,Drinks,scooter,0.0,No,Urban,31,11,10,22,10,,Morning
5330,37.0,4.9,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,24,18,40,22,10,,Afternoon
5331,25.0,4.6,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,19,19,50,22,10,,Evening
5332,37.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,51,21,35,22,10,,Evening
5333,38.0,4.6,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,23,21,25,22,10,,Evening
5334,20.0,4.9,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,22,12,50,22,10,,Morning
5335,20.0,4.6,Windy,High,1,Meal,scooter,0.0,No,Metropolitian,22,11,40,22,10,,Morning
5336,31.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,45,19,55,22,10,,Evening
5337,33.0,4.5,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,9,30,22,10,,Morning
5338,28.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,22,10,22,10,,Evening
5339,39.0,4.9,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,15,45,22,10,,Afternoon
5340,26.0,4.5,Windy,High,2,Drinks,scooter,1.0,No,Metropolitian,18,13,20,22,10,,Afternoon
5341,27.0,4.7,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,25,18,15,22,10,,Afternoon
5342,35.0,4.5,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,28,18,15,22,10,,Afternoon
5343,37.0,4.7,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,10,15,22,10,,Morning
5344,28.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,22,35,22,10,,Evening
5345,27.0,4.9,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,21,15,55,22,10,,Afternoon
5346,39.0,4.8,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,21,45,22,10,,Evening
5347,29.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,26,10,55,22,10,,Morning
5348,35.0,4.6,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,22,15,22,10,,Evening
5349,25.0,5.0,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25,11,45,22,10,,Morning
5350,33.0,5.0,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,35,17,25,22,10,,Afternoon
5351,33.0,4.1,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,32,20,20,22,10,,Evening
5352,37.0,4.7,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,10,25,22,10,,Morning
5353,21.0,4.7,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,24,21,10,22,10,,Evening
5354,21.0,4.7,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,21,15,22,10,,Evening
5355,31.0,4.2,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,17,40,22,10,,Afternoon
5356,29.0,4.8,Sandstorms,Low,1,Meal,scooter,0.0,No,Urban,11,22,15,22,10,,Evening
5357,34.0,4.7,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,19,21,35,22,10,,Evening
5358,20.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37,18,40,22,10,,Afternoon
5359,32.0,4.6,Fog,Jam,0,Meal,motorcycle,3.0,No,Semi-Urban,51,20,20,22,10,,Evening
5360,22.0,4.7,Windy,High,2,Snack,electric_scooter,0.0,No,Metropolitian,23,12,40,22,10,,Morning
5361,20.0,5.0,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,18,23,20,22,10,,Evening
5362,22.0,4.7,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,31,19,10,22,10,,Evening
5363,36.0,4.4,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,41,19,50,22,10,,Evening
5364,34.0,4.8,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,25,22,20,22,10,,Evening
5365,33.0,5.0,Sunny,Low,1,Meal,scooter,0.0,No,Urban,19,23,20,22,10,,Evening
5366,31.0,3.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40,19,25,22,10,,Evening
5367,26.0,4.6,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,25,11,30,22,10,,Morning
5368,27.0,4.6,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,25,18,20,22,10,,Afternoon
5369,32.0,4.5,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,21,55,22,10,,Evening
5370,30.0,3.6,Sandstorms,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,32,21,55,22,10,,Evening
5371,36.0,3.7,Stormy,Jam,2,Meal,scooter,2.0,Yes,Metropolitian,42,19,10,22,10,,Evening
5372,24.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18,18,20,22,10,,Afternoon
5373,24.0,4.8,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,21,35,22,10,,Evening
5374,24.0,4.8,Fog,Medium,0,Snack,motorcycle,0.0,Yes,Urban,44,18,40,22,10,,Afternoon
5375,36.0,3.7,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,39,20,40,22,10,,Evening
5376,39.0,4.3,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,10,35,22,10,,Morning
5377,20.0,5.0,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,16,22,30,22,10,,Evening
5378,32.0,4.9,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,18,15,22,10,,Afternoon
5379,26.0,4.5,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,29,18,25,22,10,,Afternoon
5380,37.0,4.0,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,32,20,15,22,10,,Evening
5381,29.0,4.8,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,31,17,50,22,10,,Afternoon
5382,30.0,3.5,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,32,22,20,22,10,,Evening
5383,25.0,4.8,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,28,13,15,22,10,,Afternoon
5384,29.0,4.6,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,19,18,35,22,10,,Afternoon
5385,36.0,4.7,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,33,13,45,22,10,,Afternoon
5386,21.0,4.3,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,8,10,22,10,,Morning
5387,35.0,4.9,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,28,23,25,22,10,,Evening
5388,36.0,4.7,Cloudy,Medium,1,Meal,scooter,1.0,No,Urban,39,17,45,22,10,,Afternoon
5389,21.0,4.8,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,16,13,25,22,10,,Afternoon
5390,21.0,4.6,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,38,17,50,22,10,,Afternoon
5391,21.0,4.6,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,28,18,45,22,10,,Afternoon
5392,29.0,4.8,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,31,18,20,22,10,,Afternoon
5393,36.0,4.5,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,27,23,20,22,10,,Evening
5394,35.0,4.0,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,32,16,30,22,10,,Afternoon
5395,38.0,4.8,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,27,15,30,22,10,,Afternoon
5396,29.0,4.0,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,34,18,10,22,10,,Afternoon
5397,20.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,12,8,10,22,10,,Morning
5398,30.0,4.6,Stormy,Low,2,Buffet,scooter,1.0,No,Urban,26,22,55,22,10,,Evening
5399,20.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,9,35,22,10,,Morning
5400,39.0,4.1,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,13,40,22,10,,Afternoon
5401,24.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,23,23,35,22,10,,Evening
5402,39.0,4.8,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,24,9,35,22,10,,Morning
5403,29.0,4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,17,10,22,10,,Afternoon
5404,20.0,4.9,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,16,9,30,22,10,,Morning
5405,25.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,23,23,40,22,10,,Evening
5406,33.0,4.6,Sunny,Low,2,Snack,motorcycle,1.0,No,Urban,20,22,55,22,10,,Evening
5407,27.0,4.0,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,37,20,25,22,10,,Evening
5408,36.0,4.1,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,34,21,10,22,10,,Evening
5409,24.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,23,25,22,10,,Evening
5410,38.0,4.5,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,25,19,25,22,10,,Evening
5411,30.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,18,23,15,22,10,,Evening
5412,30.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,20,23,15,22,10,,Evening
5413,38.0,3.9,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,20,55,22,10,,Evening
5414,29.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,41,20,40,22,10,,Evening
5415,33.0,4.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,33,9,15,22,10,,Morning
5416,34.0,4.6,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,36,20,10,22,10,,Evening
5417,25.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,15,9,40,22,10,,Morning
5418,34.0,4.7,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,19,20,22,10,,Evening
5419,34.0,4.1,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,18,10,22,10,,Afternoon
5420,22.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,9,20,22,10,,Morning
5421,35.0,4.8,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,18,30,22,10,,Afternoon
5422,21.0,4.5,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,25,17,10,22,10,,Afternoon
5423,36.0,4.7,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,38,19,30,22,10,,Evening
5424,22.0,4.7,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,11,10,35,22,10,,Morning
5425,29.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,26,21,55,22,10,,Evening
5426,30.0,4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,17,45,22,10,,Afternoon
5427,22.0,4.7,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,18,23,15,22,10,,Evening
5428,27.0,4.6,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,13,22,10,22,10,,Evening
5429,38.0,4.1,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,35,20,10,22,10,,Evening
5430,20.0,5.0,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,30,11,15,22,10,,Morning
5431,38.0,4.9,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,38,11,35,22,10,,Morning
5432,24.0,4.9,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,16,21,55,22,10,,Evening
5433,31.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,9,50,22,10,,Morning
5434,36.0,4.1,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,33,18,35,22,10,,Afternoon
5435,36.0,4.4,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,34,18,25,22,10,,Afternoon
5436,23.0,4.8,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,41,19,35,22,10,,Evening
5437,25.0,4.7,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,11,9,35,22,10,,Morning
5438,37.0,4.4,Sandstorms,Jam,2,Buffet,scooter,2.0,No,Metropolitian,35,21,10,22,10,,Evening
5439,20.0,3.2,Sunny,Low,2,Snack,scooter,2.0,No,Metropolitian,42,23,20,22,10,,Evening
5440,21.0,4.5,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Urban,24,18,40,22,10,,Afternoon
5441,37.0,3.5,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,35,23,25,22,10,,Evening
5442,25.0,4.2,Cloudy,Jam,1,Buffet,scooter,2.0,No,Urban,43,20,10,22,10,,Evening
5443,26.0,4.8,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,20,35,22,10,,Evening
5444,22.0,4.9,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,29,18,25,22,10,,Afternoon
5445,39.0,4.7,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,20,45,22,10,,Evening
5446,26.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,10,40,22,10,,Morning
5447,25.0,4.9,Windy,Medium,2,Meal,scooter,1.0,No,Urban,15,18,35,22,10,,Afternoon
5448,27.0,4.5,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Urban,25,21,10,22,10,,Evening
5449,26.0,4.5,Stormy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,24,12,40,22,10,,Morning
5450,28.0,4.7,Fog,Low,2,Drinks,scooter,1.0,No,Urban,15,23,45,22,10,,Evening
5451,24.0,4.5,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,9,30,22,10,,Morning
5452,23.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,20,9,10,22,10,,Morning
5453,21.0,4.5,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,29,17,35,22,10,,Afternoon
5454,33.0,4.5,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,35,23,20,22,10,,Evening
5455,34.0,4.8,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,21,11,30,22,10,,Morning
5456,38.0,3.8,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,19,40,22,10,,Evening
5457,31.0,4.7,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,18,23,25,22,10,,Evening
5458,21.0,4.6,Fog,Low,1,Snack,scooter,1.0,No,Urban,21,22,50,22,10,,Evening
5459,32.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,20,20,22,10,,Evening
5460,26.0,4.9,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,13,30,22,10,,Afternoon
5461,27.0,4.6,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,32,14,10,22,10,,Afternoon
5462,36.0,4.9,Stormy,Medium,2,Meal,motorcycle,1.0,No,Urban,29,15,50,22,10,,Afternoon
5463,34.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,18,50,22,10,,Afternoon
5464,36.0,4.7,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,15,22,55,22,10,,Evening
5465,24.0,4.7,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,19,40,22,10,,Evening
5466,29.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,17,17,10,22,10,,Afternoon
5467,31.0,3.2,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,23,35,22,10,,Evening
5468,24.0,4.6,Fog,High,2,Snack,motorcycle,1.0,No,Metropolitian,26,12,25,22,10,,Morning
