,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),onground_dist
724,0xc775,AURGRES01DEL02,35,4.1,19.876219,75.346017,19.896219,75.366017,17-02-2022,10:15,10:25,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,32,6
725,0x4e36,MYSRES02DEL01,31,4.8,12.304569,76.643622,12.344569,76.683622,26-03-2022,14:40,14:45,Stormy,High,1,Meal,scooter,1,No,Metropolitian,26,13
726,0xdb58,DEHRES02DEL01,33,4.8,0,0,0.11,0.11,12/2/2022,23:30,23:40,Stormy,Low,2,Drinks,scooter,1,No,Metropolitian,22,
727,0x6e6f,JAPRES15DEL01,23,5,26.891191,75.802083,27.001191,75.912083,2/3/2022,0.875,21:10,Cloudy,Jam,2,Drinks,scooter,1,No,Metropolitian,44,26.9
728,0x8bb9,BANGRES19DEL02,23,4.5,12.914264,77.6784,13.044264,77.8084,31-03-2022,18:45,18:50,Windy,Medium,2,Drinks,scooter,1,No,Urban,26,32.7
729,0x74c1,VADRES12DEL01,29,4.7,0,0,0.11,0.11,25-03-2022,17:25,17:35,Sunny,Medium,1,Snack,motorcycle,0,No,Metropolitian,14,
730,0x35ce,COIMBRES010DEL01,29,4.8,11.003008,76.97544,11.043008,77.01544,28-03-2022,15:20,15:35,Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,26,9.8
731,0xd044,AURGRES13DEL02,30,5,19.880256,75.323503,19.930256,75.373503,15-02-2022,23:15,23:25,Cloudy,Low,2,Meal,scooter,1,No,Urban,19,14.5
732,0xa1a8,HYDRES11DEL02,39,4.9,17.430448,78.418213,17.450448,78.438213,9/3/2022,10:50,10:55,Sunny,Low,0,Meal,motorcycle,0,No,Metropolitian,25,6.3
733,0x2c77,RANCHIRES11DEL03,34,4.3,23.359194,85.325447,23.389194,85.355447,3/4/2022,17:25,17:30,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,36,7.9
734,0xbaa4,VADRES20DEL02,36,4.8,22.311358,73.164798,22.331358,73.184798,5/4/2022,8:50,9:05,Windy,Low,1,Buffet,motorcycle,0,No,Metropolitian,29,3.7
735,0x8445,HYDRES12DEL03,30,4.9,17.429585,78.392621,17.489585,78.452621,11/3/2022,19:45,19:50,Sunny,Jam,1,Drinks,motorcycle,1,No,Metropolitian,24,22.1
736,0x3ce8,VADRES14DEL03,29,4.8,22.311603,73.165012,22.341603,73.195012,19-03-2022,19:55,0.833333333,Fog,Jam,2,Drinks,motorcycle,1,No,Metropolitian,29,7.7
737,0x9db4,SURRES08DEL03,24,4.7,21.173343,72.792731,21.233343,72.852731,9/3/2022,23:30,23:35,Windy,Low,1,Meal,scooter,0,No,Metropolitian,10,14.3
738,0x4c17,CHENRES02DEL02,37,4.8,13.086438,80.220672,13.106438,80.240672,3/4/2022,8:25,8:35,Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,18,5.8
739,0x74f,CHENRES13DEL02,,,13.027018,80.254791,13.107018,80.334791,18-03-2022,,22:35,Windy,Low,1,Drinks,motorcycle,0,No,Metropolitian,17,19.6
740,0x6d8f,SURRES11DEL02,30,4.8,21.157735,72.768778,21.237735,72.848778,8/3/2022,23:25,23:30,Stormy,Low,1,Drinks,motorcycle,1,No,Metropolitian,16,18.4
741,0x7b92,HYDRES18DEL03,21,4.7,17.450851,78.379347,17.480851,78.409347,13-03-2022,23:45,1,Sunny,Low,0,Buffet,motorcycle,0,No,Urban,10,9.8
742,0x11e4,CHENRES17DEL02,33,4.7,13.045479,80.23311,13.095479,80.28311,24-03-2022,18:45,18:50,Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,22,9.7
743,0x164d,MYSRES19DEL03,39,4.4,12.334022,76.618203,12.424022,76.708203,14-03-2022,0.916666667,22:05,Stormy,Jam,0,Meal,motorcycle,1,No,Urban,39,21.5
744,0xbeb1,BANGRES11DEL02,25,4.8,12.934365,77.616155,12.984365,77.666155,1/4/2022,22:30,22:45,Sunny,Low,1,Drinks,motorcycle,0,No,Metropolitian,22,12.6
745,0xd2e5,LUDHRES13DEL03,26,4.7,30.893234,75.82172,30.953234,75.88172,11/2/2022,23:35,23:40,Stormy,Low,1,Meal,motorcycle,0,No,Urban,18,12.7
746,0x7c6,VADRES010DEL01,30,5,22.310329,73.169083,22.320329,73.179083,3/3/2022,8:20,8:35,Sandstorms,Low,2,Drinks,scooter,0,No,Metropolitian,25,3.6
747,0xd6c5,GOARES07DEL02,37,4.7,15.561295,73.749478,15.581295,73.769478,17-02-2022,8:35,8:40,Fog,Low,0,Meal,motorcycle,0,No,Metropolitian,20,4.9
748,0xcfaa,DEHRES14DEL02,39,4.7,30.319528,78.040267,30.339528,78.060267,11/2/2022,9:45,9:55,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,24,4.6
749,0xb2b,INDORES14DEL02,21,4.9,22.761593,75.886362,22.841593,75.966362,2/3/2022,18:50,18:55,Sunny,Medium,2,Snack,motorcycle,0,No,Metropolitian,19,17.9
750,0x47c2,MYSRES03DEL01,31,4.1,12.299524,76.64262,12.339524,76.68262,21-03-2022,16:20,16:25,Sandstorms,Medium,0,Meal,motorcycle,0,No,Metropolitian,33,12
751,0x57d0,JAPRES010DEL01,38,4.9,26.921411,75.793604,26.961411,75.833604,3/3/2022,14:30,14:35,Sandstorms,High,2,Snack,scooter,0,No,Metropolitian,25,15.4
752,0xd7fa,AGRRES04DEL02,35,4.9,27.195928,77.998092,27.325928,78.128092,12/2/2022,17:30,17:40,Fog,Medium,0,Meal,motorcycle,2,No,Urban,36,31.3
753,0x462,RANCHIRES11DEL03,,,-23.359194,-85.325447,23.449194,85.415447,8/3/2022,,23:50,,,3,Meal,motorcycle,1,No,Metropolitian,15,
754,0x6aed,VADRES09DEL03,39,4.9,0,0,0.03,0.03,5/3/2022,17:40,17:50,Cloudy,Medium,2,Snack,scooter,0,No,Urban,17,
755,0x7e6e,COIMBRES07DEL02,31,4.8,10.96185,76.971082,11.01185,77.021082,1/4/2022,18:30,18:45,Sunny,Medium,2,Meal,scooter,1,No,Metropolitian,23,11.8
756,0x856d,RANCHIRES14DEL02,39,4.1,0,0,0.02,0.02,5/4/2022,8:15,8:20,Sandstorms,Low,0,Meal,motorcycle,1,No,Metropolitian,29,
757,0x276e,VADRES15DEL03,26,4.7,0,0,0.03,0.03,5/3/2022,19:25,19:35,Stormy,Jam,2,Snack,scooter,0,No,Metropolitian,12,
758,0xb26f,CHENRES010DEL03,39,4.2,13.066762,80.251865,13.096762,80.281865,28-03-2022,0.916666667,22:05,Stormy,Jam,2,Snack,scooter,1,No,Metropolitian,32,6.6
759,0x1070,HYDRES02DEL02,,,17.41233,78.449654,17.46233,78.499654,24-03-2022,,21:05,Sandstorms,Jam,2,Snack,scooter,1,No,Metropolitian,17,13.2
760,0xd010,AGRRES09DEL03,32,4,0,0,0.03,0.03,11/2/2022,21:30,21:45,Sandstorms,Jam,0,Buffet,motorcycle,1,No,Metropolitian,46,
761,0x6095,RANCHIRES14DEL02,34,4.9,0,0,0.08,0.08,27-03-2022,21:30,21:35,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,36,
762,0x64c5,SURRES04DEL01,25,4.8,21.173493,72.801953,21.213493,72.841953,28-03-2022,15:45,15:55,Windy,Medium,2,Buffet,scooter,1,No,Metropolitian,28,9.6
763,0xc02,CHENRES010DEL03,38,5,13.066762,80.251865,13.096762,80.281865,21-03-2022,17:10,17:20,Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,32,6.6
764,0x2c0b,BANGRES05DEL03,39,4.9,12.970324,77.645748,13.030324,77.705748,17-03-2022,19:15,19:30,Windy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,30,12.3
765,0x7b16,RANCHIRES17DEL01,33,4.3,23.374878,85.335739,23.414878,85.375739,24-03-2022,0.708333333,17:15,Stormy,Medium,1,Drinks,motorcycle,0,No,Metropolitian,31,9.2
766,0x63cf,BANGRES04DEL01,30,4.7,12.98041,77.640489,13.02041,77.680489,7/3/2022,16:40,16:50,Sandstorms,Medium,2,Snack,motorcycle,,No,Metropolitian,32,8.1
767,0x223b,VADRES01DEL02,30,4.4,22.307898,73.167788,22.437898,73.297788,18-03-2022,17:50,0.75,Cloudy,Medium,2,Snack,scooter,1,No,Metropolitian,40,24.5
768,0x922a,JAPRES06DEL03,21,4.9,26.911927,75.797282,26.941927,75.827282,21-03-2022,17:55,18:05,Windy,Medium,0,Meal,motorcycle,0,No,Metropolitian,15,6.3
769,0x6c5a,RANCHIRES06DEL01,20,4.5,23.357804,85.325146,23.397804,85.365146,30-03-2022,13:20,13:35,Sunny,High,0,Drinks,motorcycle,1,No,Metropolitian,51,9.3
770,0xd5a6,DEHRES12DEL03,28,4.6,0,0,0.03,0.03,13-02-2022,17:20,17:35,Cloudy,Medium,2,Snack,scooter,1,No,Metropolitian,17,
771,0xc72d,AURGRES01DEL01,26,4.6,19.876219,75.346017,19.886219,75.356017,13-02-2022,11:30,11:35,Fog,High,1,Buffet,motorcycle,0,No,Metropolitian,22,4.9
772,0xcda0,ALHRES18DEL02,31,4.3,25.450317,81.831681,25.470317,81.851681,13-02-2022,0.5,12:10,Windy,High,0,Buffet,motorcycle,1,Yes,Metropolitian,48,5.5
773,0xd719,GOARES20DEL01,27,4.6,0,0,0.07,0.07,12/2/2022,19:25,19:30,Fog,Jam,0,Snack,motorcycle,1,Yes,Metropolitian,43,
774,0x6a7b,MUMRES11DEL02,32,5,18.994237,72.825553,19.124237,72.955553,29-03-2022,21:10,21:25,Sandstorms,Jam,1,Meal,scooter,0,No,Metropolitian,25,33.8
775,0x2d99,SURRES05DEL02,23,4.9,21.175104,72.804342,21.195104,72.824342,30-03-2022,9:40,9:55,Sunny,Low,0,Snack,motorcycle,0,No,Urban,10,4.7
776,0x9bfd,PUNERES09DEL02,26,4.9,18.536562,73.896485,18.586562,73.946485,7/3/2022,19:20,19:25,Cloudy,Jam,2,Meal,scooter,1,No,Metropolitian,25,14.7
777,0x685c,SURRES06DEL01,34,5,21.185047,72.80859,21.295047,72.91859,8/3/2022,0.791666667,19:10,Fog,Medium,1,Snack,motorcycle,1,No,Metropolitian,30,22.2
778,0x340d,PUNERES07DEL02,37,4.7,18.546947,73.900626,18.596947,73.950626,26-03-2022,18:20,18:35,Windy,Medium,2,Meal,scooter,0,No,Metropolitian,25,13.2
779,0x3922,COIMBRES010DEL03,21,4.9,11.003008,76.97544,11.033008,77.00544,1/3/2022,18:30,18:35,Windy,Medium,2,Snack,scooter,0,No,,24,6.9
780,0x9205,MYSRES02DEL02,28,4.6,12.304569,76.643622,12.354569,76.693622,9/3/2022,18:30,18:35,Cloudy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,27,15.1
781,0xae90,VADRES04DEL02,23,4.8,0,0,0.02,0.02,5/4/2022,10:20,10:35,Windy,Low,1,Buffet,motorcycle,1,No,Urban,11,
782,0x3d6a,INDORES08DEL01,33,4.7,22.725748,75.898497,22.835748,76.008497,29-03-2022,20:20,20:30,Sandstorms,Jam,1,Meal,motorcycle,1,No,Metropolitian,25,23.4
783,0x8376,MYSRES19DEL03,37,4.5,12.334022,76.618203,12.364022,76.648203,15-03-2022,0.958333333,23:10,Fog,Low,1,Meal,scooter,1,No,Metropolitian,16,9.1
784,0xb6aa,COIMBRES06DEL01,22,4.9,11.021278,76.995017,11.091278,77.065017,31-03-2022,19:50,0.833333333,Windy,Jam,1,Buffet,motorcycle,1,No,Urban,16,15.3
785,0x3730,HYDRES04DEL03,29,5,17.411028,78.329645,17.501028,78.419645,10/3/2022,0.916666667,22:15,Sandstorms,Jam,0,Drinks,motorcycle,0,No,Urban,27,21.2
786,0x9481,JAPRES05DEL03,32,4.6,26.905287,75.794592,26.935287,75.824592,24-03-2022,23:35,23:50,Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,24,6.1
787,0xe19d,GOARES17DEL03,36,4.9,15.496162,73.825364,15.526162,73.855364,13-02-2022,22:35,22:50,Fog,Low,1,Snack,motorcycle,0,No,Metropolitian,15,7.8
788,0x30d5,COIMBRES07DEL03,37,4.7,10.96185,76.971082,10.99185,77.001082,28-03-2022,23:40,23:50,Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,26,9.3
789,0x998b,JAPRES010DEL01,31,4.8,26.921411,75.793604,26.931411,75.803604,5/3/2022,10:40,10:50,Fog,Low,1,Buffet,motorcycle,0,No,Metropolitian,19,2.5
790,0xb76a,PUNERES06DEL03,21,4.9,18.546258,73.904337,18.606258,73.964337,7/3/2022,18:25,18:30,Fog,Medium,1,Buffet,motorcycle,1,No,Metropolitian,18,15.5
791,0xc371,AGRRES01DEL01,,,27.161661,78.011544,27.231661,78.081544,12/2/2022,,23:05,Windy,Low,1,Meal,motorcycle,1,No,Urban,12,26.2
792,0xa472,JAPRES20DEL03,35,4.5,26.956431,75.776649,27.046431,75.866649,10/3/2022,20:45,0.875,Stormy,Jam,1,Meal,scooter,3,Yes,Metropolitian,44,39.4
793,0xa0d3,COIMBRES14DEL01,36,4.9,11.003681,76.975525,11.073681,77.045525,23-03-2022,22:20,22:25,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,23,17.3
794,0x8dcd,CHENRES05DEL02,34,4.5,13.058616,80.264151,13.108616,80.314151,30-03-2022,20:40,20:50,Windy,Jam,2,Snack,motorcycle,0,No,Metropolitian,26,12.5
795,0xc362,KOCRES03DEL01,26,4.5,10.020683,76.310631,10.030683,76.320631,17-02-2022,0.458333333,11:10,Fog,Low,0,Drinks,motorcycle,1,No,Urban,22,2
796,0xa2da,JAPRES02DEL01,39,4.7,26.914142,75.805704,26.984142,75.875704,8/3/2022,19:55,20:05,Sunny,Jam,1,Meal,scooter,1,No,Metropolitian,19,13.4
797,0x2e43,MYSRES18DEL01,33,4.7,12.337928,76.617889,12.347928,76.627889,15-03-2022,9:15,9:25,Sunny,Low,1,Buffet,scooter,1,No,Urban,10,3.1
798,0x7377,VADRES19DEL01,36,4.9,22.311844,73.165081,22.381844,73.235081,10/3/2022,17:55,18:05,Windy,Medium,0,Snack,motorcycle,1,No,,40,22.4
799,0xd667,BHPRES07DEL02,36,4.6,0,0,0.08,0.08,18-02-2022,22:25,22:40,Stormy,Low,1,Meal,scooter,0,No,Metropolitian,25,
800,0x3efa,RANCHIRES05DEL01,27,4.5,23.355164,85.324097,23.365164,85.334097,1/4/2022,11:15,11:30,Cloudy,High,0,Drinks,motorcycle,1,No,Urban,20,2.9
801,0xdc40,KOLRES17DEL02,37,4.8,22.569358,88.433452,22.619358,88.483452,11/2/2022,21:35,21:40,Stormy,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,28,11.9
802,0x8530,VADRES02DEL02,28,4.7,0,0,0.05,0.05,19-03-2022,23:20,23:35,Cloudy,Low,2,Meal,scooter,0,No,Metropolitian,17,
803,0xbb2,INDORES18DEL01,21,4.7,22.753839,75.897429,22.863838,76.007429,4/3/2022,22:50,23:05,Sandstorms,Low,2,Meal,scooter,0,No,Metropolitian,15,32.1
804,0x632b,COIMBRES15DEL01,28,4.3,11.006686,76.951736,11.016686,76.961736,15-03-2022,10:35,10:50,Stormy,Low,0,Snack,motorcycle,0,No,Metropolitian,21,2.4
805,0xa652,INDORES17DEL03,26,3.9,22.761226,75.887522,22.791226,75.917522,13-03-2022,20:35,20:40,Sunny,Jam,0,Meal,motorcycle,0,No,Metropolitian,46,6.4
806,0x325f,HYDRES05DEL01,39,4.7,17.433809,78.386744,17.473809,78.426744,11/3/2022,16:45,16:55,Fog,Medium,2,Snack,scooter,0,No,Metropolitian,18,14.1
807,0xd3e6,BHPRES08DEL01,27,4.8,23.232537,77.429845,23.242537,77.439845,15-02-2022,9:10,9:15,Fog,Low,1,Meal,motorcycle,0,No,Urban,10,3.2
808,0xd229,GOARES17DEL03,38,4.7,15.496162,73.825364,15.526162,73.855364,11/2/2022,17:40,17:45,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,29,7.8
809,0x2e15,RANCHIRES16DEL03,32,4.1,23.371292,85.327872,23.431292,85.387872,30-03-2022,21:55,0.916666667,Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,42,16.7
810,0xb76e,RANCHIRES09DEL01,25,5,23.351058,85.325731,23.421058,85.395731,10/3/2022,19:35,19:50,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,35,14.8
811,0x953e,COIMBRES16DEL02,38,4.9,11.010375,76.95295,11.060375,77.00295,1/4/2022,21:10,21:20,Windy,Jam,1,Meal,scooter,1,No,Metropolitian,28,10.4
812,0x44bc,PUNERES02DEL02,33,4.9,18.55144,73.804855,18.68144,73.934855,12/3/2022,18:15,18:30,Stormy,Medium,2,Snack,motorcycle,1,No,Metropolitian,22,33
813,0x2d82,HYDRES11DEL01,31,4.7,17.430448,78.418213,17.470448,78.458213,15-03-2022,16:55,17:05,Cloudy,Medium,1,Drinks,motorcycle,1,No,Urban,17,12.5
814,0x218d,PUNERES12DEL01,22,4.6,18.520016,73.830547,18.530016,73.840547,28-03-2022,9:20,9:30,Sunny,Low,0,Drinks,motorcycle,0,No,Metropolitian,16,2.9
815,0x3d76,VADRES14DEL02,27,4.8,22.311603,73.165012,22.441603,73.295012,14-03-2022,22:20,22:35,Fog,Low,1,Buffet,motorcycle,1,No,Metropolitian,22,24.4
816,0xafd7,PUNERES17DEL03,31,4.9,18.530963,73.828972,18.560963,73.858972,26-03-2022,23:50,24:05:00,Windy,Low,1,Snack,scooter,1,No,Metropolitian,23,8.4
817,0xa66,CHENRES12DEL02,29,4.5,12.972793,80.249982,13.102793,80.379982,16-03-2022,23:35,23:50,Windy,Low,0,Buffet,motorcycle,0,No,Urban,17,29.3
818,0x353d,MUMRES13DEL02,27,4.2,19.178321,72.834715,19.228321,72.884715,5/3/2022,23:30,23:45,Sandstorms,Low,0,Meal,motorcycle,1,No,Urban,18,12.6
819,0x8d35,BANGRES15DEL01,35,5,12.975377,77.696664,12.985377,77.706664,26-03-2022,11:15,11:25,Stormy,High,0,Snack,motorcycle,1,No,Metropolitian,43,3.6
820,0x5ae0,HYDRES09DEL03,34,4.5,17.431668,78.408321,17.521668,78.498321,4/4/2022,17:55,18:10,Stormy,Medium,2,Drinks,electric_scooter,1,No,Metropolitian,23,23.8
821,0x293c,PUNERES08DEL03,36,4.2,18.53408,73.89852,18.59408,73.95852,1/4/2022,18:30,18:45,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,33,15.5
822,0x536c,BANGRES14DEL02,38,5,12.949934,77.699386,12.969934,77.719386,19-03-2022,0.5,12:05,Cloudy,High,0,Snack,motorcycle,0,No,Metropolitian,25,7.5
823,0xd6de,LUDHRES08DEL03,25,4.6,30.899992,75.831338,30.929992,75.861338,13-02-2022,22:45,0.958333333,Stormy,Low,2,Meal,scooter,0,No,Urban,19,8
824,0xd3f0,BHPRES19DEL02,27,4.8,0,0,0.08,0.08,12/2/2022,19:40,19:50,Sunny,Jam,1,Buffet,scooter,0,No,Metropolitian,12,
825,0x577c,CHENRES04DEL03,33,4.7,13.02978,80.208812,13.05978,80.238812,9/3/2022,1,24:15:00,Sunny,Low,2,Drinks,scooter,0,No,Metropolitian,10,6.1
826,0x83ad,RANCHIRES15DEL03,32,4.8,23.369746,85.33982,23.429746,85.39982,5/4/2022,20:45,0.875,Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,33,14.9
827,0x40a7,JAPRES12DEL03,28,4.9,26.902908,75.792934,26.932908,75.822934,9/3/2022,18:55,19:05,Sandstorms,Medium,2,Buffet,motorcycle,1,No,Metropolitian,27,6.5
828,0x179b,INDORES13DEL02,25,4.2,22.745049,75.892471,22.765049,75.912471,5/4/2022,8:20,8:25,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,29,4.4
829,0xa229,HYDRES16DEL02,36,4.7,17.440827,78.393391,17.460827,78.413391,7/3/2022,11:50,12:05,Windy,High,2,Drinks,motorcycle,1,No,Urban,25,6.1
830,0x8229,BANGRES19DEL01,26,4.9,12.914264,77.6784,12.984264,77.7484,31-03-2022,21:35,21:40,Sandstorms,Jam,2,Drinks,scooter,1,No,Metropolitian,17,19.5
831,0x1f3c,BANGRES09DEL02,22,5,12.934179,77.615797,13.064179,77.745797,6/4/2022,21:10,21:25,Sunny,Jam,0,Snack,motorcycle,2,No,Metropolitian,34,32.3
832,0xbb48,COIMBRES01DEL01,39,4.9,11.016298,76.972076,11.086298,77.042076,14-03-2022,21:30,21:45,Windy,Jam,2,Buffet,scooter,1,No,Metropolitian,29,14.4
833,0xdbdd,KOCRES09DEL03,34,4.7,10.000706,76.349516,10.060706,76.409516,17-02-2022,21:25,21:35,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,34,14.4
834,0xbfc4,ALHRES20DEL02,33,4.8,25.454697,81.834492,25.474697,81.854492,17-02-2022,9:30,9:40,Stormy,Low,1,Meal,scooter,1,No,Metropolitian,28,4
835,0x154a,MYSRES08DEL02,31,4.6,12.297954,76.665169,12.347954,76.715169,5/3/2022,18:45,18:50,Sandstorms,Medium,0,Snack,motorcycle,1,No,Urban,26,12
836,0x8273,BANGRES08DEL01,35,5,12.906229,77.596791,12.946229,77.636791,1/4/2022,14:55,0.625,Cloudy,High,2,Drinks,scooter,1,No,Urban,37,8.6
837,0x69a2,JAPRES05DEL02,29,4.7,26.905287,75.794592,27.035287,75.924592,6/4/2022,18:55,19:05,Sandstorms,Medium,1,Meal,scooter,0,No,Metropolitian,23,27.4
838,0xa03a,SURRES02DEL01,32,3.8,21.186608,72.794136,21.296608,72.904136,18-03-2022,19:35,19:40,Windy,Jam,2,Drinks,motorcycle,0,No,Metropolitian,31,21.9
839,0x8fb2,PUNERES15DEL02,29,4,18.636215,73.751081,18.716215,73.831081,12/3/2022,21:20,21:30,Stormy,Jam,0,Meal,motorcycle,1,No,Urban,33,25.8
840,0x42ec,CHENRES09DEL01,23,4.9,13.044694,80.26147,13.084694,80.30147,28-03-2022,0.541666667,13:10,Windy,High,1,Buffet,motorcycle,0,No,Metropolitian,13,8.6
841,0xa8fb,RANCHIRES18DEL02,24,5,23.351489,85.324253,23.371489,85.344253,7/3/2022,0.5,12:15,Stormy,High,2,Buffet,motorcycle,0,No,Metropolitian,11,4.5
842,0x8105,INDORES05DEL01,39,4.7,22.727021,75.884167,22.737021,75.894167,9/3/2022,8:25,8:30,Fog,Low,2,Snack,electric_scooter,1,No,Metropolitian,16,2.1
843,0x238b,HYDRES12DEL02,20,4.9,17.429585,78.392621,17.449585,78.412621,5/3/2022,11:35,11:40,Windy,High,0,Snack,motorcycle,1,No,Metropolitian,16,6
844,0x9e79,JAPRES11DEL03,31,4.6,26.90294,75.793007,26.99294,75.883007,6/4/2022,22:20,22:30,Sandstorms,Low,2,Drinks,motorcycle,1,No,Urban,17,19
845,0x1f79,MUMRES06DEL01,22,4.9,19.055831,72.833984,19.165831,72.943984,2/3/2022,23:20,23:35,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,22,23.9
846,0xe199,BHPRES07DEL02,34,4.7,0,0,0.13,0.13,12/2/2022,21:15,21:30,Cloudy,Jam,1,Drinks,motorcycle,2,No,Metropolitian,40,
847,0xc386,KOLRES14DEL03,,,22.552996,88.35231,22.582996,88.38231,11/2/2022,,22:40,Sunny,Low,0,Snack,motorcycle,1,No,Metropolitian,13,6.6
848,0x5e76,RANCHIRES03DEL03,29,4.9,0,0,0.03,0.03,9/3/2022,18:35,18:50,Sunny,Medium,1,Buffet,scooter,0,No,Metropolitian,17,
849,0x6c6,RANCHIRES08DEL01,34,4.8,23.353783,85.326967,23.423783,85.396967,14-03-2022,23:10,23:20,Fog,Low,2,Meal,motorcycle,0,No,Metropolitian,28,16.3
850,0xe08f,BHPRES05DEL01,25,4.8,23.214459,77.434976,23.254459,77.474976,15-02-2022,16:50,0.708333333,Windy,Medium,0,Buffet,motorcycle,1,No,Urban,15,9.6
851,0xb81a,CHENRES02DEL02,25,4.9,13.086438,80.220672,13.136439,80.270672,26-03-2022,17:10,17:15,Windy,Medium,2,Meal,scooter,1,No,Metropolitian,29,11.1
852,0x95b6,VADRES20DEL03,35,4.8,22.311358,73.164798,22.371358,73.224798,13-03-2022,19:10,19:20,Fog,Jam,1,Drinks,motorcycle,1,No,Metropolitian,30,16.7
853,0x6742,MUMRES13DEL03,24,4.5,19.178321,72.834715,19.238321,72.894715,15-03-2022,23:40,23:45,Fog,Low,0,Meal,motorcycle,0,No,Metropolitian,24,12
854,0x7da4,SURRES14DEL01,28,4.6,21.157729,72.768726,21.167729,72.778726,17-03-2022,0.416666667,10:05,Stormy,Low,1,Meal,motorcycle,0,No,Metropolitian,11,2.4
855,0x3493,SURRES06DEL02,20,4.9,21.185047,72.80859,21.265047,72.88859,27-03-2022,22:25,22:35,Windy,Low,0,Meal,motorcycle,0,No,Metropolitian,24,16.8
856,0xba88,CHENRES15DEL01,37,5,13.026286,80.275235,13.096286,80.345235,2/4/2022,17:25,17:40,Sandstorms,Medium,2,Meal,scooter,1,No,Urban,29,18
857,0xcf61,AGRRES16DEL01,38,3.8,0,0,0.07,0.07,18-02-2022,23:10,23:15,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,33,
858,0xbd23,BANGRES13DEL02,34,4.8,12.935662,77.61413,12.955662,77.63413,5/4/2022,8:20,8:30,Fog,Low,1,Snack,scooter,1,No,Metropolitian,17,4.8
859,0xd3e,MYSRES04DEL01,29,4.7,12.3085,76.665808,12.3185,76.675808,5/3/2022,10:15,10:30,Sunny,Low,2,Snack,motorcycle,0,No,Urban,17,2.4
860,0x1a29,MUMRES20DEL01,27,4.4,19.103249,72.846749,19.173249,72.916749,27-03-2022,17:30,17:35,Stormy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,33,19.2
861,0x9d8,SURRES04DEL01,27,4.1,21.173493,72.801953,21.243493,72.871953,23-03-2022,19:40,19:45,Fog,Jam,2,Snack,motorcycle,0,No,Metropolitian,44,15.2
862,0x3a89,BANGRES07DEL02,38,4.8,12.978453,77.643685,12.998453,77.663685,7/3/2022,10:35,10:45,Windy,Low,2,Buffet,electric_scooter,0,No,Metropolitian,27,4.9
863,0x78a9,VADRES11DEL01,37,4.1,22.308096,73.167753,22.378096,73.237753,10/3/2022,18:30,18:45,Sunny,Medium,0,Buffet,motorcycle,2,No,Metropolitian,38,19.1
864,0x5634,VADRES02DEL02,37,5,0,0,0.05,0.05,11/3/2022,18:10,18:25,Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,18,
865,0x29fb,BANGRES18DEL03,35,4.6,12.913041,77.683237,13.003041,77.773237,2/3/2022,18:10,18:20,Sandstorms,Medium,0,Drinks,motorcycle,0,No,Metropolitian,37,26.4
866,0x4641,RANCHIRES18DEL01,25,4.9,23.351489,85.324253,23.391489,85.364253,30-03-2022,12:55,13:05,Windy,High,2,Snack,scooter,1,No,Metropolitian,20,8.1
867,0x4dc2,JAPRES05DEL03,28,4.8,26.905287,75.794592,27.045287,75.934592,6/3/2022,21:40,21:50,Cloudy,Jam,2,Snack,electric_scooter,0,No,Metropolitian,37,32.3
868,0x41a1,RANCHIRES13DEL02,33,4.6,23.374989,85.335486,23.394989,85.355486,1/3/2022,8:10,8:20,Cloudy,Low,1,Buffet,motorcycle,1,No,Metropolitian,19,5.7
